month,retail_format,nominal_sales_million_ars,constant_sales_million_ars,real_sales_index_original,real_sales_index_sa,real_sales_index_trend,nominal_sales_yoy_pct,real_sales_yoy_pct,real_sales_sa_mom_pct,is_partial_year
2021-11-01,wholesale,23798.207849714952,4354.310981747683,100.14275019394807,100.070639444602,99.1297071746122,56.95578769732308,5.780283223439864,1.4208304021820384,False
2021-12-01,wholesale,30132.905863249463,5347.474836181273,122.98405854172304,99.9564261096568,99.2756323825331,52.181721259670375,1.1765111084147906,-0.11413271223116306,False
2022-01-01,wholesale,23331.06963426945,3985.798447366783,91.66750374771628,96.7526183976857,99.5820424728327,49.318911935068144,-1.2521170258583014,-3.205204344197321,False
2022-02-01,wholesale,24205.908156638183,3953.410054432586,90.92261833268996,99.2903181493476,99.9566725208528,51.925770874276566,-0.04750432743370059,2.62287449547991,False
2022-03-01,wholesale,29379.697757779704,4472.021571399149,102.84992067948784,99.435108405065,100.252354890314,60.444385055775584,2.1025816163028344,0.14582515034307075,False
2022-04-01,wholesale,30025.94266783373,4261.823143747597,98.01566590997174,100.743672582052,100.301651286281,59.86959527053439,-0.5033345580504278,1.3159981398686238,False
2022-05-01,wholesale,31497.815537364186,4232.405851004373,97.33911143076354,99.0350279635716,99.9941280767463,63.637317550878116,-0.29613938718793253,-1.6960316957760124,False
2022-06-01,wholesale,33999.784661327554,4335.411803824618,99.70809689023277,99.9310324760563,99.3688004799582,65.13251190016156,-0.9164941358765777,0.9047349517731229,False
2022-07-01,wholesale,39725.71994622012,4692.846817972296,107.92857665899616,107.870696509389,98.5742037982121,86.37769257918202,7.462793800624978,7.945143602148885,False
2022-08-01,wholesale,37060.12755054302,4040.478916876737,92.92507414670168,95.2978372719787,97.8106992305,78.62340018640239,-2.0926247746262505,-11.655490920387246,False
2022-09-01,wholesale,38917.66297303767,3958.72169381672,91.04477822852544,99.0211282000881,97.2909378212285,83.56822603547916,-3.26797155213967,3.9070046442745365,False
2022-10-01,wholesale,41674.60856084873,4003.1894961249272,92.06747229812478,91.4900691365002,97.1642276455013,80.47645666174222,-7.133043914657566,-7.605507229093766,False
2022-11-01,wholesale,46607.4489920658,4261.709846487285,98.01306023957186,97.0686931901001,97.4870567814821,95.84436477902285,-2.1266541514504134,6.097518677438951,False
2022-12-01,wholesale,61259.00001936782,5352.602691690953,123.10199167867376,99.1371235123628,98.2187253071491,103.29602560528421,0.09589302739647643,2.130893343966078,False
2023-01-01,wholesale,49264.68296410328,4066.290898718393,93.5187117762635,99.0672801641739,99.2301389981347,111.15484088968506,2.0194812260210027,-0.07045125550793063,False
2023-02-01,wholesale,48884.50828096845,3804.514815440653,87.49824676484833,95.5507911988172,100.37217874781,101.9527958407231,-3.766248300628239,-3.549596758414275,False
2023-03-01,wholesale,61113.13363811,4471.560729395708,102.8393219910104,100.003945768775,101.56618548853,108.01144430400859,-0.010305004036392784,4.660510409266938,False
2023-04-01,wholesale,67392.5653559235,4570.848341509439,105.12279108151348,107.385553606937,102.795989532758,124.4477920359183,7.251009423401444,7.381316588476872,False
2023-05-01,wholesale,69131.67074085001,4316.174221205724,99.26566077608868,101.686596073122,104.065897174547,119.48084196138228,1.97921402507919,-5.307005777215501,False
2023-06-01,wholesale,76823.2594807,4457.3483938097415,102.51245916972272,103.300516088001,105.322446235448,125.95219424457484,2.8125722653971064,1.5871511853130071,False
2023-07-01,wholesale,83660.75340665002,4540.816382993667,104.432100193314,104.897985029178,106.413169277555,110.59594016145779,-3.2396206583261034,1.5464288095290213,False
2023-08-01,wholesale,91858.77041516,4500.193363853731,103.49783048338584,104.896238900774,107.07833340316,147.8641507368856,11.37772171157254,-0.0016645967065298528,False
2023-09-01,wholesale,104774.96699318,4549.696958945408,104.636340382598,114.098362392344,107.022344792814,169.22214487999588,14.928436774218135,8.772596222706053,False
2023-10-01,wholesale,130713.17787723005,5178.983565091714,119.10900704877474,118.574816857472,106.003480237478,213.6518431513925,29.371431707266215,3.9233292847228096,False
2023-11-01,wholesale,130964.42418418002,4540.7041672853975,104.42951939702084,102.224606946087,103.983541069978,180.99461999405867,6.546534861543285,-13.78893962875617,False
2023-12-01,wholesale,191288.84031183,4971.280500825555,114.33214196805076,92.0896647228988,101.148256528608,212.26242715576743,-7.124051845980239,-9.914386101316419,False
2024-01-01,wholesale,187869.75552106,3738.5712534363247,85.98164179924524,91.4629049551093,97.8901631493443,281.3477408510907,-8.059424508594748,-0.6805972957719564,False
2024-02-01,wholesale,202198.71435598,3567.1156965766977,82.03841609214005,85.8893869632953,94.6915401176927,313.6253415782016,-6.239931512435426,-6.093746961732216,False
2024-03-01,wholesale,246321.00168962,3993.1224820154384,91.83594577569878,89.1243766382476,91.9687849917094,303.05739049194307,-10.699580668446519,3.7664603152130605,False
2024-04-01,wholesale,233546.16791237003,3603.9698086541066,82.88600648126433,86.5304867507871,89.9728565646398,246.54589371829329,-21.153152776362717,-2.910415741799788,False
2024-05-01,wholesale,250784.57912740004,3741.040591519601,86.03843294435511,87.1009305318535,88.7109221035017,262.76366018622934,-13.325079114286996,0.6592402313756907,False
2024-06-01,wholesale,262472.69984779,3811.997901998615,87.67034675288198,87.9023157760154,87.9912837348362,241.65785417335744,-14.478349789919376,0.9200650776845842,False
2024-07-01,wholesale,266271.20552588004,3763.0239871397935,86.54401872020709,88.1038907396916,87.5400661631394,218.2749314145128,-17.12891097660042,0.2293170116130172,False
2024-08-01,wholesale,278883.95968672005,3822.7104462087927,87.91671951846496,89.0824929426044,87.1242808852865,203.60079764435227,-15.054529058386457,1.1107366481738712,False
2024-09-01,wholesale,266918.55777307,3564.195423017636,81.97125409412268,89.7157079109842,86.5898951344604,154.75413205374164,-21.66081707903913,0.7108186440042408,False
2024-10-01,wholesale,306028.28641251,3999.410267495652,91.98055559646208,90.5521939137509,85.9337291714712,134.12198477795516,-22.776154486120138,0.9323740761168153,False
2024-11-01,wholesale,314621.16859594005,4045.41027496938,93.0384881319817,91.3417361132221,85.260791790491,140.23407162350966,-10.907865257650617,0.8719194592051727,False
2024-12-01,wholesale,336129.32303427,4250.888399353982,97.76418286688305,79.2777759151768,84.7149012266989,75.71820838389105,-14.491077326092173,-13.207500438891906,False
2025-01-01,wholesale,270234.27721231,3347.587252272632,76.98958465805991,80.8491833488812,84.3719630130004,43.84128858996521,-10.458112863418545,1.9821537821466118,False
2025-02-01,wholesale,266302.97507862,3242.1834518148344,74.56545222861607,81.6381231421858,84.1640956881136,31.703594618203933,-9.109103051344691,0.9758166509860278,False
2025-03-01,wholesale,320809.0150480501,3832.4097198017625,88.13978854972044,85.7252744405761,83.9641350827727,30.240220219747926,-4.024739109243647,5.006424867548542,False
2025-04-01,wholesale,300159.1219511599,3498.9340398486443,80.47033823868676,83.8625724731295,83.6100679428901,28.522392225156977,-2.914446412765237,-2.1728737290165223,False
2025-05-01,wholesale,313733.37666582013,3586.960229307873,82.494811166434,82.9628631093159,83.0143904233531,25.100744933141094,-4.118649836652555,-1.072837783627345,False
2025-06-01,wholesale,309699.69727217004,3492.794485757919,80.32913752192883,81.608805327338,82.2108493029864,17.99310840775721,-8.373651414481065,-1.6321251837629225,False
2025-07-01,wholesale,317428.73613245995,3526.3322111125203,81.10045589269687,81.4889012800896,81.3347599152234,19.21256581444655,-6.289935350828824,-0.14692537988695298,False
2025-08-01,wholesale,319789.61007904005,3502.1228115310155,80.54367529875248,81.9378175481131,80.5977282101303,14.667623924398775,-8.386395966655623,0.5508925276590748,False
2025-09-01,wholesale,287907.14360651,3096.026629382077,71.2040602151889,78.4011725366366,80.2130926022024,7.863292087500406,-13.135328961260562,-4.3162548348323115,False
2025-10-01,wholesale,342854.9132341,3628.701204448367,83.45479222058198,82.3161857659117,80.2693499205149,12.033732977202515,-9.269093147560891,4.99356464017886,False
2025-11-01,wholesale,356380.26667136006,3709.867882330777,85.32150646798478,82.7185164803947,80.6505418929197,13.272818946601195,-8.294397102680595,0.488762581428559,False
2025-12-01,wholesale,424111.95935898,4342.159688862857,99.8632883243206,81.4116761007291,81.1689633459834,26.175233844665115,2.14711093151132,-1.5798643825718717,False
2026-01-01,wholesale,339849.12850487,3392.7248837213915,78.02768381300481,81.240041282519,81.6292469456169,25.760925671863234,1.3483631059389323,-0.2108233443047336,True
2026-02-01,wholesale,329063.97999558004,3204.691477090349,73.70319193649404,80.7257087224222,81.912355787473,23.56751925074485,-1.1563804233069797,-0.6331022879569548,True
2026-03-01,wholesale,374316.8048409424,3555.658094301292,81.77490808655726,80.0498868153793,81.9339796915717,16.679016886379582,-7.221347552442436,-0.8371829962704136,True
2026-04-01,wholesale,359384.14296377,3325.51248699554,76.48189751444512,79.329688824731,81.7116514874935,19.73120810975948,-4.95641103484783,-0.8996864571580332,True
2026-05-01,wholesale,388237.12405138,3503.9196785340114,80.58500059778763,81.1657188755703,81.3502413196553,23.747472512278822,-2.3150675074500415,2.314429916516869,True
